link_id, artifact_id, code_path, artifact_content, code_url
"124","DD-636","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java","When requested by a UI client  the _UIMiddleware_ shall support the modification of an existing flight route with an given ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java"
"124","DD-636","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java","When requested by a UI client  the _UIMiddleware_ shall support the modification of an existing flight route with an given ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java"
"124","DD-636","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java","When requested by a UI client  the _UIMiddleware_ shall support the modification of an existing flight route with an given ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java"
"124","DD-636","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java","When requested by a UI client  the _UIMiddleware_ shall support the modification of an existing flight route with an given ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java"
"124","DD-636","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java","When requested by a UI client  the _UIMiddleware_ shall support the modification of an existing flight route with an given ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java"
"125","DD-635","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java","When requested by a UI client  the _UIMiddleware_ shall create a new flight route with a unique ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java"
"125","DD-635","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java","When requested by a UI client  the _UIMiddleware_ shall create a new flight route with a unique ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightRouteplanningServiceRemoteFacade.java"
"125","DD-635","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java","When requested by a UI client  the _UIMiddleware_ shall create a new flight route with a unique ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java"
"125","DD-635","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java","When requested by a UI client  the _UIMiddleware_ shall create a new flight route with a unique ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningServiceInstance.java"
"125","DD-635","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java","When requested by a UI client  the _UIMiddleware_ shall create a new flight route with a unique ID.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/IFlightRouteplanningServiceInstance.java"
"127","DD-633","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java","The _UIMiddleware_  accepts return to home commands associated with a unique UAV ID and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java"
"127","DD-633","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java","The _UIMiddleware_  accepts return to home commands associated with a unique UAV ID and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java"
"127","DD-633","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java","The _UIMiddleware_  accepts return to home commands associated with a unique UAV ID and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java"
"127","DD-633","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java","The _UIMiddleware_  accepts return to home commands associated with a unique UAV ID and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java"
"127","DD-633","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java","The _UIMiddleware_  accepts return to home commands associated with a unique UAV ID and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java"
"128","DD-632","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java","The _UIMiddleware_ accepts takeoff commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IFlightManagerRemoteService.java"
"128","DD-632","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java","The _UIMiddleware_ accepts takeoff commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java"
"128","DD-632","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java","The _UIMiddleware_ accepts takeoff commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java"
"128","DD-632","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java","The _UIMiddleware_ accepts takeoff commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java"
"128","DD-632","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java","The _UIMiddleware_ accepts takeoff commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/IFlightManagerServiceInstance.java"
"129","DD-631","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java","The _UIMiddleware_ accepts hover in place commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/FlightManagerServiceRemoteFacade.java"
"129","DD-631","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java","The _UIMiddleware_ accepts hover in place commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerService.java"
"129","DD-631","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java","The _UIMiddleware_ accepts hover in place commands associated with a unique {{UAV_ID}} and forwards to Dronology","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightmanager/FlightManagerServiceInstance.java"
"131","DD-629","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java","The _UIMiddleware_ retrieves and returns a list of previously saved flight routes","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/base/AbstractFileTransmitServerService.java"
"131","DD-629","edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java","The _UIMiddleware_ retrieves and returns a list of previously saved flight routes","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/instances/flightroute/FlightRouteplanningService.java"
"133","DD-627","edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IDroneSetupRemoteService.java","The _UIMiddleware_ returns a list of UAV proxy objects containing information about all active UAVs including location  battery level  ground speed  and health status.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services.core/src/edu/nd/dronology/services/core/remote/IDroneSetupRemoteService.java"
"133","DD-627","edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupService.java","The _UIMiddleware_ returns a list of UAV proxy objects containing information about all active UAVs including location  battery level  ground speed  and health status.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupService.java"
"133","DD-627","edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupServiceInstance.java","The _UIMiddleware_ returns a list of UAV proxy objects containing information about all active UAVs including location  battery level  ground speed  and health status.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/dronesetup/DroneSetupServiceInstance.java"
"133","DD-627","edu.nd.dronology.services/src/edu/nd/dronology/services/facades/DroneSetupServiceRemoteFacade.java","The _UIMiddleware_ returns a list of UAV proxy objects containing information about all active UAVs including location  battery level  ground speed  and health status.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.services/src/edu/nd/dronology/services/facades/DroneSetupServiceRemoteFacade.java"
"141","DD-619","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/ReadDispatcher.java","While the log level {{HW_TRACE}} is active each state and monitoring message shall be logged.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/ReadDispatcher.java"
"141","DD-619","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/ReadDispatcher.java","While the log level {{HW_TRACE}} is active each state and monitoring message shall be logged.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/ReadDispatcher.java"
"142","DD-618","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java","Each connection request  handshake and mode change message shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java"
"142","DD-618","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java","Each connection request  handshake and mode change message shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java"
"143","DD-617","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java","Each command sent to a _GCS_ via the _GCS_Middleware_ shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java"
"143","DD-617","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java","Each command sent to a _GCS_ via the _GCS_Middleware_ shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java"
"143","DD-617","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java","Each command sent to a _GCS_ via the _GCS_Middleware_ shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/GroundstationConnector.java"
"143","DD-617","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/DispatchQueueManager.java","Each command sent to a _GCS_ via the _GCS_Middleware_ shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/DispatchQueueManager.java"
"143","DD-617","edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/WriteDispatcher.java","Each command sent to a _GCS_ via the _GCS_Middleware_ shall be logged","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.gstation.python.connector/src/edu/nd/dronology/gstation/connector/dispatch/WriteDispatcher.java"
"145","DD-615","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java",""The timestamp and the type of action shall be logged into the mission log for each flight plan related event.   This includes (1) time of scheduling  (2) time of execution  (3) time of completing plan  (4) reordering plan  (5) canceling plan"","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/internal/FlightPlan.java"
"146","DD-614","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java","When a UAV reaches a waypoint while executing a flight plan  a log event shall be created that includes the coordinates of the waypoint  the UAV the flight plan is assigned to  the flight plan ID  and the timestamp.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/ManagedDrone.java"
"146","DD-614","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java","When a UAV reaches a waypoint while executing a flight plan  a log event shall be created that includes the coordinates of the waypoint  the UAV the flight plan is assigned to  the flight plan ID  and the timestamp.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java"
"147","DD-613","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java","When a flight plan is executed a log event shall be created that includes the name of the route  the UAV it is assigned to  and the execution time stamp.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java"
"148","DD-612","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java","When a flight plan is initiated a log event shall be created that includes the name of the route  the UAV it is assigned to  and the initiation time stamp.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPool.java"
"151","DD-609","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/DroneVoltageSimulator.java","When a simulated UAV is in flight  the _NVECSimulator_ shall reduce the battery every second by {{SIMULATOR_BATTERY_DRAIN_VOLTS}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/DroneVoltageSimulator.java"
"152","DD-608","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","When given a land command the _NVECSimulator_ shall immediately change the UAV's current altitude to the ground altitude.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"153","DD-607","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NVECSimulator.java","While responding to a goto command  the _NVECSimulator_ shall continue moving in steps towards the target coordinates until the target has been reached.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NVECSimulator.java"
"153","DD-607","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NvecInterpolator.java","While responding to a goto command  the _NVECSimulator_ shall continue moving in steps towards the target coordinates until the target has been reached.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NvecInterpolator.java"
"154","DD-606","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NVECSimulator.java","When given a goto command the _NVECSimulator_ shall compute the next coordinate based upon the normal vector and altitude of the current position and the normal vector and altitude of the destination. The simulator shall move the UAV with infinite acceleration and use numerical methods to hone in on the next coordinate which will be {{SIMULATION_STEP_SIZE}} meters from the current position along the travel path.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NVECSimulator.java"
"154","DD-606","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NvecInterpolator.java","When given a goto command the _NVECSimulator_ shall compute the next coordinate based upon the normal vector and altitude of the current position and the normal vector and altitude of the destination. The simulator shall move the UAV with infinite acceleration and use numerical methods to hone in on the next coordinate which will be {{SIMULATION_STEP_SIZE}} meters from the current position along the travel path.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/nvecsimulator/NvecInterpolator.java"
"155","DD-605","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","When given a takeoff command the _NVECSimulator_ shall move with infinite acceleration the UAV to the takeoff altitude corresponding to its current longitude and latitude.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"157","DD-603","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/DroneVoltageSimulator.java","When a simulated UAV is in flight  the _InternalSimulator_ shall reduce the battery every second by {{SIMULATOR_BATTERY_DRAIN_VOLTS}}.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/DroneVoltageSimulator.java"
"158","DD-602","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","When given a land command the _InternalSimulator_ shall immediately change the UAV's current altitude to the ground altitude.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"159","DD-601","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/FlightSimulator.java","While responding to a goto command  the _InternalSimulator_ shall continue moving in steps towards the target coordinates until the target has been reached.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/FlightSimulator.java"
"159","DD-601","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/SimpleSimulator.java","While responding to a goto command  the _InternalSimulator_ shall continue moving in steps towards the target coordinates until the target has been reached.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/SimpleSimulator.java"
"160","DD-600","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/FlightSimulator.java","When given a goto command the _InternalSimulator_ shall compute the next coordinate based upon the angle of travel and the step-size.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/FlightSimulator.java"
"160","DD-600","edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/SimpleSimulator.java","When given a goto command the _InternalSimulator_ shall compute the next coordinate based upon the angle of travel and the step-size.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/simulator/simplesimulator/SimpleSimulator.java"
"161","DD-599","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","When given a takeoff command the _InternalSimulator_ shall move with infinite acceleration the UAV to the takeoff altitude corresponding to its current longitude and latitude.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"170","DD-590","edu.nd.dronology.core/src/edu/nd/dronology/core/DronologyConstants.java","The maximum number of activated UAVS shall be defined as {{MAX_UAV}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/DronologyConstants.java"
"172","DD-588","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java","When a UAV is deactivated all scheduled flight plans shall be removed from the UAV's flightplan pool.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java"
"172","DD-588","edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java","When a UAV is deactivated all scheduled flight plans shall be removed from the UAV's flightplan pool.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flight/PlanPoolManager.java"
"176","DD-584","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java","When receiving a new activation request from the _GCS_Middleware_  the _UAVActivationManager_ shall check that the presented {{UAV_ID}} represents a currently registered and non-activated UAV.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java"
"176","DD-584","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java","When receiving a new activation request from the _GCS_Middleware_  the _UAVActivationManager_ shall check that the presented {{UAV_ID}} represents a currently registered and non-activated UAV.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java"
"176","DD-584","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java","When receiving a new activation request from the _GCS_Middleware_  the _UAVActivationManager_ shall check that the presented {{UAV_ID}} represents a currently registered and non-activated UAV.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java"
"177","DD-583","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java","If the presented {{UAV_ID}} represents a currently activated UAV  then the _GCS_Middleware_ will be notified and no additional activation will be performed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/DroneFleetManager.java"
"177","DD-583","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java","If the presented {{UAV_ID}} represents a currently activated UAV  then the _GCS_Middleware_ will be notified and no additional activation will be performed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java"
"177","DD-583","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java","If the presented {{UAV_ID}} represents a currently activated UAV  then the _GCS_Middleware_ will be notified and no additional activation will be performed.","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java"
"179","DD-580","edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java","When a UAV is in {{LANDING}} state and reaches zero altitude it transitions to {{ON_GROUND}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java"
"179","DD-580","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java","When a UAV is in {{LANDING}} state and reaches zero altitude it transitions to {{ON_GROUND}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java"
"180","DD-579","edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java","When a UAV is in {{IN_AIR}} state and receives a command to land it transitions to {{LANDING}} state","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java"
"180","DD-579","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java","When a UAV is in {{IN_AIR}} state and receives a command to land it transitions to {{LANDING}} state","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java"
"181","DD-578","edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java","When a UAV is {{IN_AIR}} state and is assigned a flight plan to execute it transitions to {{FLYING}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/flightzone/FlightZoneManager2.java"
"181","DD-578","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java","When a UAV is {{IN_AIR}} state and is assigned a flight plan to execute it transitions to {{FLYING}}","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/DroneFlightStateManager.java"
"182","DD-577","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java","The system shall support internally simulated UAVs","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/VirtualDroneFleetFactory.java"
"182","DD-577","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java","The system shall support internally simulated UAVs","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/VirtualDrone.java"
"184","DD-575","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java","The _VehicleCore_ shall support UAVs capable of receiving and responding to commands sent via the ground control station","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java"
"184","DD-575","edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java","The _VehicleCore_ shall support UAVs capable of receiving and responding to commands sent via the ground control station","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/fleet/PhysicalDroneFleetFactory.java"
"184","DD-575","edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java","The _VehicleCore_ shall support UAVs capable of receiving and responding to commands sent via the ground control station","https://github.com/SAREC-Lab/Dronology/blob/DATASET_V001/edu.nd.dronology.core/src/edu/nd/dronology/core/vehicle/internal/PhysicalDrone.java"
